regime_1,regime_2,regime_3,regime_4,regime_5,regime_6
0.998482673337088,3.5299183071555064e-16,0.001514751228427519,7.240650922206499e-11,1.7171396035689096e-9,2.5736449720360716e-6
0.9980798257396261,1.1194915560442541e-15,0.0019163449048726021,1.8591331899185e-10,4.711682528074712e-9,3.824457898565385e-6
0.9981918933463895,7.587375361663804e-16,0.0018047145111988185,1.3577569851916847e-10,3.3626489463668278e-9,3.3886439958987618e-6
0.998285701149191,5.415690098803096e-16,0.0017112344450864146,1.034942381727985e-10,2.5109097390814482e-9,3.0617913578574264e-6
0.9979971002163815,2.091722024265448e-12,0.002002779637225015,1.96739459112989e-7,5.835224379230287e-6,5.026731529124062e-4
0.9962591283365035,6.128398322685116e-16,0.0037374813870851642,1.1530871484314139e-10,2.8132214184866905e-9,3.3873478453667415e-6
0.9984706968642381,2.6291631840735616e-16,0.0015268841698545745,5.751124671382166e-11,1.3365871120606686e-9,2.4175717797369387e-6
0.9980990643961402,8.851626571670606e-16,0.0018972895146388336,1.5482251549956146e-10,3.8615820453029095e-9,3.6420727881705575e-6
0.9982766138421849,5.096689654031886e-16,0.001720342674545092,9.886968498042567e-11,2.38712013148059e-9,3.040997283770809e-6
0.9981519139382528,7.2090127999658345e-16,0.001844655139600376,1.312776562663193e-10,3.2338577248759894e-9,3.4275570307377617e-6
0.9984576005609954,2.7645880084516475e-16,0.0015399016325052012,6.018502749156771e-11,1.4000884104298273e-9,2.496346238193366e-6
0.9978606344600448,1.4879001863478426e-15,0.0021349634335374314,2.372640301759242e-10,6.084286554839272e-9,4.3957849075602326e-6
0.9982588291163116,4.88821952880154e-16,0.0017381296260849427,9.591602009366473e-11,2.3076213994624496e-9,3.038854114173935e-6
0.9981016417872902,7.677701724685422e-16,0.0018948114673015173,1.3865042996079196e-10,3.4233648012140753e-9,3.5431833527797544e-6
0.99262911137378,9.112842964896934e-10,0.007369299103330321,2.9656567966888187e-5,5.673711991732547e-4,0.005810902608823903
0.9911532436234896,4.036696877013292e-16,0.008842497495281822,8.212151968843853e-11,1.974967879825138e-9,4.2568241294227374e-6
0.9981100989481712,4.970615801300078e-16,0.0018868072948882075,9.744831341711306e-11,2.349985443849446e-9,3.0913095490050464e-6
0.9983558628779073,3.4498112527372673e-16,0.0016414002289372382,7.242517758328888e-11,1.7038234886350036e-9,2.7351168922513847e-6
0.9982523590814487,4.727435755239658e-16,0.0017445940101814357,9.368003668935341e-11,2.246633272827085e-9,3.044568015399244e-6
0.9981225118230278,6.722058982948438e-16,0.0018740538927062957,1.2485144354074963e-10,3.0558785209182065e-9,3.4311035912751405e-6
0.998265865476666,4.3940895975749914e-16,0.0017311514207589867,8.83417867891645e-11,2.1086416241909255e-9,2.980905634331061e-6
0.9982946056788239,4.0262821109622323e-16,0.0017024928782407396,8.230550777015277e-11,1.954351009173167e-9,2.899406268563214e-6
0.9979014787922472,1.1630953493309086e-15,0.002094376323553214,1.9537498175158064e-10,4.933996274233429e-9,4.139754798847586e-6
0.9990358150220632,5.851531187522808e-9,9.626841261328961e-4,1.3114657161413082e-4,0.0015903378933850485,5.3673872353130854e-06
0.9994384447197101,9.796931442899112e-16,5.609922598386082e-4,1.6975195948410746e-10,4.37455867074357e-9,8.68441684319114e-6
0.9978660055930133,6.419025602824133e-16,0.002130571380677841,1.2043779494509876e-10,2.9494776973356352e-9,3.419956413510807e-6
0.9972731192933035,1.8721018859790852e-11,0.002725766134632321,1.2626719803258188e-6,3.5777334982537063e-5,0.0012793145516620493
0.9967924777068333,4.0034100891952e-14,0.0032064469832161664,6.587754493419091e-9,1.6858075926703295e-7,1.0196457503333734e-4
0.9965676292385056,3.476614830289967e-16,0.00342951356655356,7.293136527430488e-11,1.7508902022651702e-9,2.855371128992011e-6
0.9981128154098048,5.936793500021878e-16,0.0018838527607186876,1.1314551666876645e-10,2.7471734923889884e-9,3.3289691908492145e-6
0.9982405604204915,4.447686084638048e-16,0.0017564138724052883,8.947071181950094e-11,2.135350671147748e-9,3.023482312677755e-6
0.9982955027654223,3.7806903707679814e-16,0.0017016288993855963,7.839983583528614e-11,1.8529070660230436e-9,2.866403870221799e-6
0.998161881980691,5.558268999740525e-16,0.0018348515753554223,1.073470179535012e-10,2.5956618016283822e-9,3.263740919082768e-6
0.9981166544620612,6.216438039988738e-16,0.0018799511392487273,1.1762476634780158e-10,2.8629116860055166e-9,3.3914181159332457e-6
